paper_id	title	reference_title	authors	preprint_year	publication_year	venue	arxiv_id	publication_doi	canonical_url	reference_url	metadata_source_url	publication_metadata_url	identity_status	acquisition_status	read_depth	fulltext_local_available	priority_reading
P0511	Empowering GraphRAG with Knowledge Filtering and Integration	Empowering GraphRAG with Knowledge Filtering and Integration	Guo, Kai; Shomer, Harry; Zeng, Shenglai; Han, Haoyu; Wang, Yu; Tang, Jiliang	2025			2503.13804		https://arxiv.org/abs/2503.13804	https://arxiv.org/abs/2503.13804	https://api.datacite.org/dois/10.48550/arxiv.2503.13804		matched	ok	abstract_available_not_read	False	False
P0512	StructRAG: Boosting Knowledge Intensive Reasoning of LLMs via Inference-time Hybrid Information Structurization	StructRAG: Boosting Knowledge Intensive Reasoning of LLMs via Inference-time Hybrid Information Structurization	Li, Zhuoqun; Chen, Xuanang; Yu, Haiyang; Lin, Hongyu; Lu, Yaojie; Tang, Qiaoyu; Huang, Fei; Han, Xianpei; Sun, Le; Li, Yongbin	2024			2410.08815		https://arxiv.org/abs/2410.08815	https://arxiv.org/abs/2410.08815	https://api.datacite.org/dois/10.48550/arxiv.2410.08815		matched	ok	abstract_available_not_read	False	False
P0513	Reasoning on Graphs: Faithful and Interpretable Large Language Model Reasoning	Reasoning on Graphs: Faithful and Interpretable Large Language Model Reasoning	Luo, Linhao; Li, Yuan-Fang; Haffari, Gholamreza; Pan, Shirui	2023			2310.01061		https://arxiv.org/abs/2310.01061	https://arxiv.org/abs/2310.01061	https://api.datacite.org/dois/10.48550/arxiv.2310.01061		matched	ok	abstract_available_not_read	False	False
P0514	Mitigating Large Language Model Hallucinations via Autonomous Knowledge Graph-based Retrofitting	Mitigating Large Language Model Hallucinations via Autonomous Knowledge Graph-based Retrofitting	Guan, Xinyan; Liu, Yanjiang; Lin, Hongyu; Lu, Yaojie; He, Ben; Han, Xianpei; Sun, Le	2023			2311.13314		https://arxiv.org/abs/2311.13314	https://arxiv.org/abs/2311.13314	https://api.datacite.org/dois/10.48550/arxiv.2311.13314		matched	ok	abstract_available_not_read	False	False
P0515	Think-on-Graph: Deep and Responsible Reasoning of Large Language Model on Knowledge Graph	Think-on-Graph: Deep and Responsible Reasoning of Large Language Model on Knowledge Graph	Sun, Jiashuo; Xu, Chengjin; Tang, Lumingyuan; Wang, Saizhuo; Lin, Chen; Gong, Yeyun; Ni, Lionel M.; Shum, Heung-Yeung; Guo, Jian	2023			2307.07697		https://arxiv.org/abs/2307.07697	https://arxiv.org/abs/2307.07697	https://api.datacite.org/dois/10.48550/arxiv.2307.07697		matched	ok	abstract_available_not_read	False	False
P0516	KnowGPT: Knowledge Graph based PrompTing for Large Language Models	KnowGPT: Knowledge Graph based Prompting for Large Language Models	Qinggang Zhang; Junnan Dong; Hao Chen; Daochen Zha; Zailiang Yu; Xiao Huang		2024	Advances in Neural Information Processing Systems 37		10.52202/079017-0196	https://openreview.net/forum?id=PacBluO5m7	https://doi.org/10.52202/079017-0196	https://api.crossref.org/works/10.52202%2F079017-0196		matched	rescued_primary_metadata	metadata_only	False	False
P0517	Knowledge Graph-Enhanced Large Language Models via Path Selection	Knowledge Graph-Enhanced Large Language Models via Path Selection	Haochen Liu; Song Wang; Yaochen Zhu; Yushun Dong; Jundong Li		2024	Findings of the Association for Computational Linguistics: ACL 2024		10.18653/v1/2024.findings-acl.376	https://aclanthology.org/2024.findings-acl.376/	https://doi.org/10.18653/v1/2024.findings-acl.376	https://aclanthology.org/2024.findings-acl.376/		matched	200	abstract_available_not_read	False	False
P0518	LEGO-GraphRAG: Modularizing Graph-based Retrieval-Augmented Generation for Design Space Exploration	LEGO-GraphRAG: Modularizing Graph-based Retrieval-Augmented Generation for Design Space Exploration	Cao, Yukun; Gao, Zengyi; Li, Zhiyang; Xie, Xike; Zhou, S. Kevin; Xu, Jianliang	2024			2411.05844		https://arxiv.org/abs/2411.05844	https://arxiv.org/abs/2411.05844	https://api.datacite.org/dois/10.48550/arxiv.2411.05844		matched	ok	abstract_available_not_read	False	False
P0519	Think-on-Graph 2.0: Deep and Faithful Large Language Model Reasoning with Knowledge-guided Retrieval Augmented Generation	Think-on-Graph 2.0: Deep and Faithful Large Language Model Reasoning with Knowledge-guided Retrieval Augmented Generation	Ma, Shengjie; Xu, Chengjin; Jiang, Xuhui; Li, Muzhi; Qu, Huaren; Yang, Cehao; Mao, Jiaxin; Guo, Jian	2024			2407.10805		https://arxiv.org/abs/2407.10805	https://arxiv.org/abs/2407.10805	https://api.datacite.org/dois/10.48550/arxiv.2407.10805		matched	ok	abstract_available_not_read	False	False
P0520	Knowledge Graph-Guided Retrieval Augmented Generation	Knowledge Graph-Guided Retrieval Augmented Generation	Zhu, Xiangrong; Xie, Yuexiang; Liu, Yi; Li, Yaliang; Hu, Wei	2025			2502.06864		https://arxiv.org/abs/2502.06864	https://arxiv.org/abs/2502.06864	https://api.datacite.org/dois/10.48550/arxiv.2502.06864		matched	ok	abstract_available_not_read	False	False
P0521	HybGRAG: Hybrid Retrieval-Augmented Generation on Textual and Relational Knowledge Bases	HybGRAG: Hybrid Retrieval-Augmented Generation on Textual and Relational Knowledge Bases	Lee, Meng-Chieh; Zhu, Qi; Mavromatis, Costas; Han, Zhen; Adeshina, Soji; Ioannidis, Vassilis N.; Rangwala, Huzefa; Faloutsos, Christos	2024			2412.16311		https://arxiv.org/abs/2412.16311	https://arxiv.org/abs/2412.16311	https://api.datacite.org/dois/10.48550/arxiv.2412.16311		matched	ok	abstract_available_not_read	False	False
P0522	Graph of Records: Boosting Retrieval Augmented Generation for Long-context Summarization with Graphs	Graph of Records: Boosting Retrieval Augmented Generation for Long-context Summarization with Graphs	Zhang, Haozhen; Feng, Tao; You, Jiaxuan	2024			2410.11001		https://arxiv.org/abs/2410.11001	https://arxiv.org/abs/2410.11001	https://api.datacite.org/dois/10.48550/arxiv.2410.11001		matched	ok	abstract_available_not_read	False	False
P0523	Codexgraph: Bridging large language models and code repositories via code graph databases	CodexGraph: Bridging Large Language Models and Code Repositories via Code Graph Databases	Liu, Xiangyan; Lan, Bo; Hu, Zhiyuan; Liu, Yang; Zhang, Zhicheng; Wang, Fei; Shieh, Michael; Zhou, Wenmeng	2024			2408.03910		https://arxiv.org/abs/2408.03910	https://arxiv.org/abs/2408.03910	https://api.datacite.org/dois/10.48550/arxiv.2408.03910		matched	ok	abstract_available_not_read	False	False
P0524	StructuGraphRAG: Structured Document-Informed Knowledge Graphs for Retrieval-Augmented Generation	StructuGraphRAG: Structured Document-Informed Knowledge Graphs for Retrieval-Augmented Generation	Xishi Zhu; Xiaoming Guo; Shengting Cao; Shenglin Li; Jiaqi Gong		2024	Proceedings of the AAAI Symposium Series		10.1609/aaaiss.v4i1.31798	https://ojs.aaai.org/index.php/AAAI-SS/article/view/31798	https://doi.org/10.1609/aaaiss.v4i1.31798	https://api.crossref.org/works/10.1609%2Faaaiss.v4i1.31798		matched	rescued_primary_metadata	metadata_only	False	False
P0525	G-Retriever: Retrieval-Augmented Generation for Textual Graph Understanding and Question Answering	G-Retriever: Retrieval-Augmented Generation for Textual Graph Understanding and Question Answering	He, Xiaoxin; Tian, Yijun; Sun, Yifei; Chawla, Nitesh V.; Laurent, Thomas; LeCun, Yann; Bresson, Xavier; Hooi, Bryan	2024			2402.07630		https://arxiv.org/abs/2402.07630	https://arxiv.org/abs/2402.07630	https://api.datacite.org/dois/10.48550/arxiv.2402.07630		matched	ok	abstract_available_not_read	False	False
P0526	RD-P: A Trustworthy Retrieval-Augmented Prompter with Knowledge Graphs for LLMs	RD-P: A Trustworthy Retrieval-Augmented Prompter with Knowledge Graphs for LLMs	Yubo Huang; Guosun Zeng		2024	Proceedings of the 33rd ACM International Conference on Information and Knowledge Management		10.1145/3627673.3679659	https://doi.org/10.1145/3627673.3679659	https://doi.org/10.1145/3627673.3679659	https://api.crossref.org/works/10.1145%2F3627673.3679659		matched	200	metadata_only	False	False
P0527	RuleRAG: Rule-Guided Retrieval-Augmented Generation with Language Models for Question Answering	RuleRAG: Rule-Guided Retrieval-Augmented Generation with Language Models for Question Answering	Chen, Zhongwu; Xu, Chengjin; Wang, Dingmin; Huang, Zhen; Dou, Yong; Jiang, Xuhui; Guo, Jian	2024			2410.22353		https://arxiv.org/abs/2410.22353	https://arxiv.org/abs/2410.22353	https://api.datacite.org/dois/10.48550/arxiv.2410.22353		matched	ok	abstract_available_not_read	False	False
P0528	LightRAG: Simple and Fast Retrieval-Augmented Generation	LightRAG: Simple and Fast Retrieval-Augmented Generation	Guo, Zirui; Xia, Lianghao; Yu, Yanhua; Ao, Tu; Huang, Chao	2024			2410.05779		https://arxiv.org/abs/2410.05779	https://arxiv.org/abs/2410.05779	https://api.datacite.org/dois/10.48550/arxiv.2410.05779		matched	ok	abstract_available_not_read	False	False
P0529	CG-RAG: Research Question Answering by Citation Graph Retrieval-Augmented LLMs	CG-RAG: Research Question Answering by Citation Graph Retrieval-Augmented LLMs	Hu, Yuntong; Lei, Zhihan; Dai, Zhongjie; Zhang, Allen; Angirekula, Abhinav; Zhang, Zheng; Zhao, Liang	2025			2501.15067		https://arxiv.org/abs/2501.15067	https://arxiv.org/abs/2501.15067	https://api.datacite.org/dois/10.48550/arxiv.2501.15067		matched	ok	abstract_available_not_read	False	False
P0530	Advanced RAG Models with Graph Structures: Optimizing Complex Knowledge Reasoning and Text Generation	Advanced RAG Models with Graph Structures: Optimizing Complex Knowledge Reasoning and Text Generation	Dong, Yuxin; Wang, Shuo; Zheng, Hongye; Chen, Jiajing; Zhang, Zhenhong; Wang, Chihang	2024			2411.03572		https://arxiv.org/abs/2411.03572	https://arxiv.org/abs/2411.03572	https://api.datacite.org/dois/10.48550/arxiv.2411.03572		matched	ok	abstract_available_not_read	False	False
P0531	Knowledge Graph-Augmented Language Models for Knowledge-Grounded Dialogue Generation	Knowledge Graph-Augmented Language Models for Knowledge-Grounded Dialogue Generation	Kang, Minki; Kwak, Jin Myung; Baek, Jinheon; Hwang, Sung Ju	2023			2305.18846		https://arxiv.org/abs/2305.18846	https://arxiv.org/abs/2305.18846	https://api.datacite.org/dois/10.48550/arxiv.2305.18846		matched	ok	abstract_available_not_read	False	False
P0532	Graph Chain-of-Thought: Augmenting Large Language Models by Reasoning on Graphs	Graph Chain-of-Thought: Augmenting Large Language Models by Reasoning on Graphs	Jin, Bowen; Xie, Chulin; Zhang, Jiawei; Roy, Kashob Kumar; Zhang, Yu; Li, Zheng; Li, Ruirui; Tang, Xianfeng; Wang, Suhang; Meng, Yu; Han, Jiawei	2024			2404.07103		https://arxiv.org/abs/2404.07103	https://arxiv.org/abs/2404.07103	https://api.datacite.org/dois/10.48550/arxiv.2404.07103		matched	ok	abstract_available_not_read	False	False
P0533	Generative Subgraph Retrieval for Knowledge Graph-Grounded Dialog Generation	Generative Subgraph Retrieval for Knowledge Graph-Grounded Dialog Generation	Park, Jinyoung; Joo, Minseok; Kim, Joo-Kyung; Kim, Hyunwoo J.	2024			2410.09350		https://arxiv.org/abs/2410.09350	https://arxiv.org/abs/2410.09350	https://api.datacite.org/dois/10.48550/arxiv.2410.09350		matched	ok	abstract_available_not_read	False	False
P0534	Boosting Language Models Reasoning with Chain-of-Knowledge Prompting	Boosting Language Models Reasoning with Chain-of-Knowledge Prompting	Wang, Jianing; Sun, Qiushi; Li, Xiang; Gao, Ming	2023			2306.06427		https://arxiv.org/abs/2306.06427	https://arxiv.org/abs/2306.06427	https://api.datacite.org/dois/10.48550/arxiv.2306.06427		matched	ok	abstract_available_not_read	False	False
P0535	Call Me When Necessary: LLMs can Efficiently and Faithfully Reason over Structured Environments	Call Me When Necessary: LLMs can Efficiently and Faithfully Reason over Structured Environments	Cheng, Sitao; Zhuang, Ziyuan; Xu, Yong; Yang, Fangkai; Zhang, Chaoyun; Qin, Xiaoting; Huang, Xiang; Chen, Ling; Lin, Qingwei; Zhang, Dongmei; Rajmohan, Saravan; Zhang, Qi	2024			2403.08593		https://arxiv.org/abs/2403.08593	https://arxiv.org/abs/2403.08593	https://api.datacite.org/dois/10.48550/arxiv.2403.08593		matched	ok	abstract_available_not_read	False	False
P0536	Graph-constrained Reasoning: Faithful Reasoning on Knowledge Graphs with Large Language Models	Graph-constrained Reasoning: Faithful Reasoning on Knowledge Graphs with Large Language Models	Luo, Linhao; Zhao, Zicheng; Haffari, Gholamreza; Li, Yuan-Fang; Gong, Chen; Pan, Shirui	2024			2410.13080		https://arxiv.org/abs/2410.13080	https://arxiv.org/abs/2410.13080	https://api.datacite.org/dois/10.48550/arxiv.2410.13080		matched	ok	abstract_available_not_read	False	False
P0537	Large Language Models based Graph Convolution for Text-Attributed Networks?								https://openreview.net/forum?id=x5FfUvsLIE				unresolved	non_json_interstitial_unreadable	metadata_only	False	False
P0538	GraphGPT: Graph instruction tuning for large language models	GraphGPT: Graph Instruction Tuning for Large Language Models	Jiabin Tang; Yuhao Yang; Wei Wei; Lei Shi; Lixin Su; Suqi Cheng; Dawei Yin; Chao Huang		2024	Proceedings of the 47th International ACM SIGIR Conference on Research and Development in Information Retrieval		10.1145/3626772.3657775	https://doi.org/10.1145/3626772.3657775	https://doi.org/10.1145/3626772.3657775	https://api.crossref.org/works/10.1145%2F3626772.3657775		matched	200	metadata_only	False	False
P0539	Graph-oriented Instruction Tuning of Large Language Models for Generic Graph Mining	Graph-oriented Instruction Tuning of Large Language Models for Generic Graph Mining	Tan, Yanchao; Lv, Hang; Zhan, Pengxiang; Wang, Shiping; Yang, Carl	2024			2403.04780		https://arxiv.org/abs/2403.04780	https://arxiv.org/abs/2403.04780	https://api.datacite.org/dois/10.48550/arxiv.2403.04780		matched	ok	abstract_available_not_read	False	False
P0540	Structure pretraining and prompt tuning for knowledge graph transfer	Structure Pretraining and Prompt Tuning for Knowledge Graph Transfer	Wen Zhang; Yushan Zhu; Mingyang Chen; Yuxia Geng; Yufeng Huang; Yajing Xu; Wenting Song; Huajun Chen		2023	Proceedings of the ACM Web Conference 2023		10.1145/3543507.3583301	https://doi.org/10.1145/3543507.3583301	https://doi.org/10.1145/3543507.3583301	https://api.crossref.org/works/10.1145%2F3543507.3583301		matched	200	metadata_only	False	False
P0541	Llaga: Large language and graph assistant	LLaGA: Large Language and Graph Assistant	Chen, Runjin; Zhao, Tong; Jaiswal, Ajay; Shah, Neil; Wang, Zhangyang	2024			2402.08170		https://openreview.net/forum?id=B48Pzc4oKi	https://arxiv.org/abs/2402.08170	https://api.datacite.org/dois/10.48550/arxiv.2402.08170		matched	rescued_primary_metadata	metadata_only	False	False
P0542	Graph neural prompting with large language models	Graph Neural Prompting with Large Language Models	Yijun Tian; Huan Song; Zichen Wang; Haozhu Wang; Ziqing Hu; Fang Wang; Nitesh V. Chawla; Panpan Xu		2024	Proceedings of the AAAI Conference on Artificial Intelligence		10.1609/aaai.v38i17.29875	https://ojs.aaai.org/index.php/AAAI/article/view/29875	https://doi.org/10.1609/aaai.v38i17.29875	https://api.crossref.org/works/10.1609%2Faaai.v38i17.29875		matched	200	abstract_available_not_read	False	False
P0543	Rho: Reducing hallucination in open-domain dialogues with knowledge grounding	RHO: Reducing Hallucination in Open-domain Dialogues with Knowledge Grounding	Ziwei Ji; Zihan Liu; Nayeon Lee; Tiezheng Yu; Bryan Wilie; Min Zeng; Pascale Fung		2023	Findings of the Association for Computational Linguistics: ACL 2023		10.18653/v1/2023.findings-acl.275	https://aclanthology.org/2023.findings-acl.275/	https://doi.org/10.18653/v1/2023.findings-acl.275	https://aclanthology.org/2023.findings-acl.275/		matched	200	abstract_available_not_read	False	False
P0544	Language is All a Graph Needs	Language is All a Graph Needs	Ruosong Ye; Caiqi Zhang; Runhui Wang; Shuyuan Xu; Yongfeng Zhang		2024	Findings of the Association for Computational Linguistics: EACL 2024		10.18653/v1/2024.findings-eacl.132	https://aclanthology.org/2024.findings-eacl.132/	https://doi.org/10.18653/v1/2024.findings-eacl.132	https://aclanthology.org/2024.findings-eacl.132/		matched	200	abstract_available_not_read	False	False
P0545	Different paths to the same destination: Diversifying LLMs generation for multi-hop open-domain question answering	Different paths to the same destination: Diversifying LLMs generation for multi-hop open-domain question answering	Ronghan Li; Yu Wang; Zijian Wen; Mingze Cui; Qiguang Miao		2025	Knowledge-Based Systems		10.1016/j.knosys.2024.112789	https://www.sciencedirect.com/science/article/abs/pii/S0950705124014230	https://doi.org/10.1016/j.knosys.2024.112789	https://api.crossref.org/works/10.1016%2Fj.knosys.2024.112789		matched	rescued_primary_metadata	metadata_only	False	False
P0546	Chain-of-Knowledge: Grounding Large Language Models via Dynamic Knowledge Adapting over Heterogeneous Sources	Chain-of-Knowledge: Grounding Large Language Models via Dynamic Knowledge Adapting over Heterogeneous Sources	Li, Xingxuan; Zhao, Ruochen; Chia, Yew Ken; Ding, Bosheng; Joty, Shafiq; Poria, Soujanya; Bing, Lidong	2023			2305.13269		https://openreview.net/forum?id=cPgh4gWZlz	https://arxiv.org/abs/2305.13269	https://api.datacite.org/dois/10.48550/arxiv.2305.13269		matched	rescued_primary_metadata	metadata_only	False	False
P0547	Plan-and-Solve Prompting: Improving Zero-Shot Chain-of-Thought Reasoning by Large Language Models	Plan-and-Solve Prompting: Improving Zero-Shot Chain-of-Thought Reasoning by Large Language Models	Lei Wang; Wanyu Xu; Yihuai Lan; Zhiqiang Hu; Yunshi Lan; Roy Ka-Wei Lee; Ee-Peng Lim		2023	Proceedings of the 61st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)		10.18653/v1/2023.acl-long.147	https://aclanthology.org/2023.acl-long.147/	https://doi.org/10.18653/v1/2023.acl-long.147	https://aclanthology.org/2023.acl-long.147/		matched	200	abstract_available_not_read	False	False
