resource_id	resource_type	url	proposed_priority	gate	current_status	next_action
P0692	paper_metadata_only	https://aclanthology.org/2023.findings-acl.528/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0693	paper_metadata_only	https://arxiv.org/abs/2402.16063	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0694	paper_metadata_only	https://aclanthology.org/2022.emnlp-main.307/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0695	paper_metadata_only	https://aclanthology.org/D18-1111/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0696	paper_metadata_only	https://aclanthology.org/2021.findings-emnlp.232/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0697	paper_metadata_only	https://ieeexplore.ieee.org/document/9744513/	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0698	paper_metadata_only	https://doi.org/10.1145/3534678.3539106	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0699	paper_metadata_only	https://netman.aiops.org/wp-content/uploads/2023/02/TraceVAE.pdf	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0700	paper_metadata_only	https://cspengxin.github.io/publications/icse22-DeepTraLog.pdf	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0701	paper_metadata_only	https://arxiv.org/abs/1802.04431	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0702	paper_metadata_only	https://doi.org/10.1145/3485447.3511984	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0703	paper_metadata_only	https://dbgroup.cs.tsinghua.edu.cn/ligl/papers/sigmod20-outlier.pdf	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0704	paper_metadata_only	https://ieeexplore.ieee.org/document/9401970	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0705	paper_metadata_only	https://ojs.aaai.org/index.php/AAAI/article/view/30312	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0706	paper_metadata_only	https://ieeexplore.ieee.org/document/10184680	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0707	paper_metadata_only	https://arxiv.org/abs/2306.01977	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0708	paper_metadata_only	https://yuxiaoba.github.io/publication/tsinvarnet22/tsInvarNet22.pdf	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0709	paper_metadata_only	https://doi.org/10.1145/3452296.3472901	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0710	paper_metadata_only	https://ieeexplore.ieee.org/document/9228885	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0711	paper_metadata_only	https://www.usenix.org/system/files/atc21-ma.pdf	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0712	paper_metadata_only	https://doi.org/10.1145/3394486.3403392	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0713	paper_metadata_only	https://proceedings.mlr.press/v48/guha16.pdf	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0714	paper_metadata_only	https://conferences2.sigcomm.org/co-next/2015/img/papers/conext15-final2.pdf	P1	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0715	paper_metadata_only	https://www.cs.utexas.edu/~yzhang/papers/prism-conext11.pdf	P1	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0716	paper_metadata_only	https://www.cs.utexas.edu/~yzhang/papers/mercury-sigc10.pdf	P1	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0717	paper_metadata_only	https://doi.org/10.1145/3540250.3549146	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0718	paper_metadata_only	https://ieeexplore.ieee.org/document/9251058	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0719	paper_metadata_only	https://dbgroup.cs.tsinghua.edu.cn/ligl/papers/anomaly-detection-sigmod2022.pdf	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0720	paper_metadata_only	https://doi.org/10.1145/3492321.3519566	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0721	paper_metadata_only	https://ieeexplore.ieee.org/document/9505163	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0722	paper_metadata_only	https://www.usenix.org/conference/nsdi20/presentation/li	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0723	paper_metadata_only	https://arxiv.org/abs/2207.02918	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0724	paper_metadata_only	https://doi.org/10.1145/3468264.3468543	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0725	paper_metadata_only	https://www.usenix.org/conference/fast23/presentation/lu	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0726	paper_metadata_only	https://www.usenix.org/system/files/atc19-panda_0.pdf	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0727	paper_metadata_only	https://arxiv.org/abs/2109.05257	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0728	paper_metadata_only	https://arxiv.org/abs/2308.07107	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0729	paper_metadata_only	https://arxiv.org/abs/2305.07477	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0730	paper_metadata_only	https://arxiv.org/abs/2304.13157	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0731	paper_metadata_only	https://arxiv.org/abs/2306.09938	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0732	paper_metadata_only	https://arxiv.org/abs/2304.14233	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0733	paper_metadata_only	https://aclanthology.org/2023.findings-emnlp.398/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0734	paper_metadata_only	https://arxiv.org/abs/2501.17981	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0735	paper_metadata_only	https://aclanthology.org/2024.eacl-short.34/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0736	paper_metadata_only	https://arxiv.org/abs/2311.09175	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0737	paper_metadata_only	https://arxiv.org/abs/2404.01012	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0738	paper_metadata_only	https://arxiv.org/abs/2405.14431	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0739	paper_metadata_only	https://arxiv.org/abs/2407.12529	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0740	paper_metadata_only	https://arxiv.org/abs/2305.14283	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
